Paysim_synt_TP_NaiveBayes_GaussianNB_var_smoothing=1e-09,8.666666666666668,9.466666666666667,0.7999999999999989
Paysim_synt_TP_NaiveBayes_GaussianNB_var_smoothing=1e-09,8.666666666666668,9.333333333333334,0.6666666666666661
Paysim_synt_TP_NaiveBayes_GaussianNB_var_smoothing=1e-09,8.666666666666668,4.6,-4.066666666666668
Paysim_synt_TN_NaiveBayes_GaussianNB_var_smoothing=1e-09,84.96666666666667,81.8,-3.1666666666666714
Paysim_synt_TN_NaiveBayes_GaussianNB_var_smoothing=1e-09,84.96666666666667,81.5,-3.4666666666666686
Paysim_synt_TN_NaiveBayes_GaussianNB_var_smoothing=1e-09,84.96666666666667,85.06666666666666,0.09999999999999432
Paysim_synt_FP_NaiveBayes_GaussianNB_var_smoothing=1e-09,0.1,0.46666666666666673,0.3666666666666667
Paysim_synt_FP_NaiveBayes_GaussianNB_var_smoothing=1e-09,0.1,0.7666666666666666,0.6666666666666666
Paysim_synt_FP_NaiveBayes_GaussianNB_var_smoothing=1e-09,0.1,0.0,-0.1
Paysim_synt_FN_NaiveBayes_GaussianNB_var_smoothing=1e-09,6.266666666666667,8.266666666666666,1.9999999999999991
Paysim_synt_FN_NaiveBayes_GaussianNB_var_smoothing=1e-09,6.266666666666667,8.4,2.1333333333333337
Paysim_synt_FN_NaiveBayes_GaussianNB_var_smoothing=1e-09,6.266666666666667,10.333333333333334,4.066666666666667
Paysim_synt_Accuracy_NaiveBayes_GaussianNB_var_smoothing=1e-09,93.63333333333334,91.26666666666667,-2.3666666666666742
Paysim_synt_Accuracy_NaiveBayes_GaussianNB_var_smoothing=1e-09,93.63333333333334,90.83333333333333,-2.8000000000000114
Paysim_synt_Accuracy_NaiveBayes_GaussianNB_var_smoothing=1e-09,93.63333333333334,89.66666666666666,-3.9666666666666828
Paysim_synt_AveragePrecision_NaiveBayes_GaussianNB_var_smoothing=1e-09,63.64037660691654,59.14217759163009,-4.498199015286453
Paysim_synt_AveragePrecision_NaiveBayes_GaussianNB_var_smoothing=1e-09,63.64037660691654,57.036442591627576,-6.603934015288964
Paysim_synt_AveragePrecision_NaiveBayes_GaussianNB_var_smoothing=1e-09,63.64037660691654,41.136904761904766,-22.503471845011774
Paysim_synt_Precision_NaiveBayes_GaussianNB_var_smoothing=1e-09,98.85931558935361,95.30201342281879,-3.557302166534825
Paysim_synt_Precision_NaiveBayes_GaussianNB_var_smoothing=1e-09,98.85931558935361,92.4092409240924,-6.450074665261212
Paysim_synt_Precision_NaiveBayes_GaussianNB_var_smoothing=1e-09,98.85931558935361,100.0,1.1406844106463865
Paysim_synt_Recall_NaiveBayes_GaussianNB_var_smoothing=1e-09,58.03571428571429,53.383458646616546,-4.652255639097746
Paysim_synt_Recall_NaiveBayes_GaussianNB_var_smoothing=1e-09,58.03571428571429,52.63157894736842,-5.404135338345874
Paysim_synt_AveragePrecision_NaiveBayes_GaussianNB_var_smoothing=1e-09,58.03571428571429,30.80357142857143,-27.23214285714286
Paysim_synt_F1-Score_NaiveBayes_GaussianNB_var_smoothing=1e-09,73.13642756680733,68.43373493975905,-4.702692627048279
Paysim_synt_F1-Score_NaiveBayes_GaussianNB_var_smoothing=1e-09,73.13642756680733,67.06586826347305,-6.070559303334278
Paysim_synt_F1-Score_NaiveBayes_GaussianNB_var_smoothing=1e-09,73.13642756680733,47.098976109215016,-26.03745145759231
Paysim_synt_ROC-Area_NaiveBayes_GaussianNB_var_smoothing=1e-09,78.95907971339007,76.40809885329207,-2.5509808600979937
Paysim_synt_ROC-Area_NaiveBayes_GaussianNB_var_smoothing=1e-09,78.95907971339007,75.84982513008615,-3.1092545833039225
Paysim_synt_ROC-Area_NaiveBayes_GaussianNB_var_smoothing=1e-09,78.95907971339007,65.40178571428572,-13.557293999104346
Paysim_synt_PR-Area_NaiveBayes_GaussianNB_var_smoothing=1e-09,95.84480563802678,91.58928882196062,-4.255516816066162
Paysim_synt_PR-Area_NaiveBayes_GaussianNB_var_smoothing=1e-09,95.84480563802678,89.30433012151481,-6.540475516511975
Paysim_synt_PR-Area_NaiveBayes_GaussianNB_var_smoothing=1e-09,95.84480563802678,96.08757053373508,0.24276489570829085
